Millis,Front,Left,Right,EncL,EncR
551572,496,3015,2505,209226,189816
551628,498,3023,2511,209226,189816
551683,489,3013,2507,209226,189816
551739,486,3019,2511,209226,189816
551794,489,3001,2500,209226,189816
551849,485,3000,2509,209226,189816
551905,488,3001,2507,209226,189816
551960,487,3002,2527,209226,189816
552016,486,3018,2490,209226,189822
552071,485,3010,2461,209225,189828
552126,486,3014,2464,209237,189828
552182,497,3024,2504,209263,189841
552237,513,2995,2506,209311,189865
552293,537,3005,2529,209403,189920
552348,611,2978,2647,209551,190003
552404,691,2990,2743,209765,190150
552459,821,784,2835,210024,190360
552514,1056,713,3043,210281,190604
552570,1332,714,3130,210529,190847
552625,1834,767,3201,210728,191047
552681,2244,744,3212,210830,191177
552736,2548,720,3217,210871,191212
552791,2607,748,3237,210877,191212
552847,2596,744,3255,210877,191212
552902,2630,771,3237,210877,191212
552958,2594,745,3236,210877,191212
553013,2612,742,3241,210877,191212
553069,2616,742,3225,210877,191228
553124,2764,673,3168,210877,191296
553179,2829,670,2808,210869,191413
553235,2527,924,2528,210835,191576
553290,1828,893,2711,210791,191772
553346,662,984,3763,210726,192013
553401,341,2005,3455,210685,192205
553456,402,1005,3114,210684,192266
553512,361,1016,2914,210684,192265
553567,366,1017,2917,210684,192264
553623,364,998,2913,210684,192264
553678,374,1027,2924,210689,192266
553734,375,1025,2908,210715,192289
553789,364,893,2942,210798,192355
553844,365,1088,2990,210945,192497
553900,365,2203,2926,211163,192718
553955,415,771,2915,211443,193009
554011,438,769,2787,211752,193330
554066,465,671,2764,212031,193598
554121,487,624,2727,212213,193769
554177,512,614,2767,212282,193820
554232,517,643,2826,212283,193821
554288,537,653,2821,212283,193821
554343,515,644,2811,212283,193821
554399,516,644,2802,212283,193821
554454,539,646,2803,212283,193821
554509,511,647,2834,212283,193821
554565,521,654,2831,212283,193821
554620,514,647,2805,212283,193821
554676,513,642,2809,212283,193821
554731,520,677,2817,212283,193821
554786,537,645,2800,212283,193821
554842,507,645,2810,212283,193821
554897,513,646,2807,212283,193821
554953,522,658,2818,212283,193821
555008,546,680,2790,212283,193820
555064,510,638,2802,212283,193820
555119,515,644,2805,212283,193820
555174,513,620,2832,212283,193820
555230,516,643,2803,212283,193820
555285,509,645,2825,212283,193821
555341,512,647,2812,212283,193821
555396,523,660,2799,212283,193821
555451,512,638,2803,212282,193821
555507,514,641,2788,212281,193825
555562,520,620,2764,212275,193826
555618,611,643,2726,212239,193860
555673,561,670,2336,212178,193936
555728,1260,721,1703,212097,194042
555784,1189,1209,642,211998,194192
555839,669,2149,1097,211907,194372
555895,293,1130,1083,211859,194532
555950,319,1062,1304,211878,194617
556006,319,1039,1662,211901,194639
556061,292,1065,2072,211915,194648
556116,320,1042,2168,211939,194662
556172,315,995,2560,212002,194699
556227,303,1100,2644,212115,194781
556283,310,2655,2621,212299,194929
556338,344,2908,2650,212527,195143
556394,365,2908,2582,212777,195413
556449,391,3020,2433,213081,195712
556504,463,3183,2291,213417,196064
556560,611,3157,2285,213785,196417
556615,763,3205,2287,214132,196761
556671,957,820,2174,214409,197063
556726,1289,743,2122,214621,197296
556781,1492,692,2080,214771,197456
556837,1854,697,1989,214859,197552
556892,1938,694,1979,214877,197577
556948,1946,696,1961,214877,197577
557003,1898,699,1993,214865,197564
557059,1889,705,1990,214857,197557
557114,1884,702,1964,214857,197557
557169,1829,722,1942,214827,197580
557225,1639,692,1843,214762,197671
557280,1148,968,1694,214675,197806
557336,654,2274,2426,214589,197963
557391,684,2773,2462,214555,198120
557446,252,3115,2447,214555,198238
557502,291,3048,2358,214571,198281
557557,303,3213,2348,214603,198297
557613,314,3386,2351,214625,198323
557668,318,3488,2381,214667,198364
557724,319,3438,2392,214715,198402
557779,293,3422,2418,214764,198440
557834,292,3337,2471,214828,198490
557890,327,3300,2480,214909,198578
557945,326,3260,2514,215048,198723
558001,389,3210,2603,215249,198952
558056,411,3196,2601,215492,199232
558112,497,3254,2566,215784,199556
558167,563,3250,2516,216081,199886
558222,630,3314,2467,216371,200189
558278,812,1987,2402,216623,200435
558333,937,868,2379,216792,200618
558389,1066,852,2337,216893,200736
558444,1125,788,2308,216957,200794
558499,1187,795,2332,216981,200805
558555,1160,768,2318,216981,200806
558610,1162,741,2328,216981,200806
558666,1187,743,2332,216981,200806
558721,1164,754,2344,216981,200806
558777,1168,781,2339,216981,200806
558832,1162,737,2333,216981,200806
558887,1186,737,2331,216981,200806
558943,1189,752,2338,216981,200806
558998,1164,743,2335,216981,200806
559054,1192,772,2357,216981,200806
559109,1163,769,2331,216981,200806
559164,1161,741,2332,216981,200806
559220,1170,784,2337,216981,200806
559275,1161,737,2329,216981,200806
559331,1189,763,2332,216981,200806
559386,1166,742,2315,216981,200806
559442,1190,741,2326,216981,200806
559497,1162,746,2338,216981,200806
559552,1165,744,2332,216981,200806
559608,1159,745,2322,216981,200806
559663,1168,753,2335,216981,200806
559719,1190,742,2331,216981,200806
559774,1185,740,2333,216981,200806
559829,1187,743,2330,216981,200806
559885,1163,771,2307,216981,200812
559940,1163,792,2263,216977,200850
559996,1161,741,2195,216977,200860
560051,1187,727,2175,216983,200871
560107,1201,716,2191,217003,200883
560162,1329,740,2196,217100,200933
560217,1558,634,2364,217242,201032
560273,1829,542,2391,217352,201149
560328,2040,544,2396,217382,201242
560384,2073,703,2267,217366,201330
560439,1604,819,2204,217280,201480
560494,941,1490,2293,217217,201712
560550,463,2666,2851,217269,202050
560605,365,3083,2694,217473,202453
560661,658,3440,2390,217718,202782
560716,584,3884,2054,217882,202924
560772,341,3896,2078,218043,203022
560827,382,3889,2138,218197,203129
560882,369,3839,2208,218315,203230
560938,352,3839,2215,218463,203361
560993,341,3751,2263,218656,203556
561049,354,3673,2297,218880,203789
561104,354,3681,2241,219113,204027
561160,322,3693,2240,219340,204256
561215,343,3743,2265,219561,204480
561270,390,3721,2232,219791,204696
561326,449,3691,2292,220029,204912
561381,516,3622,2310,220270,205138
561437,560,3565,2343,220523,205390
561492,709,3568,2323,220810,205691
561547,860,899,2353,221083,205992
561603,1103,842,2308,221309,206237
561658,1316,779,2295,221477,206424
561714,1473,746,2167,221565,206537
561769,1628,754,2127,221589,206576
561825,1653,769,2128,221591,206610
561880,1561,779,1955,221567,206738
561935,1209,1361,1768,221530,206996
561991,242,1918,2377,221526,207322
562046,387,2574,2558,221525,207591
562102,488,3244,2324,221560,207694
562157,471,3283,2292,221589,207704
562213,463,3250,2287,221590,207704
562268,444,3224,2321,221609,207705
562323,417,3221,2320,221688,207746
562379,388,3184,2486,221837,207841
562434,415,2822,2643,222026,208032
562490,474,2739,2792,222267,208327
562545,487,2684,2918,222567,208671
562600,620,2582,3030,222905,209027
562656,731,2494,3008,223254,209384
562711,1038,2482,1080,223570,209698
562767,1279,2406,1108,223808,209934
562822,1572,2406,1111,223941,210070
562878,1728,2385,1091,223995,210128
562933,1737,2389,1109,223995,210130
562988,1724,2409,1096,223986,210123
563044,1665,2397,1085,223947,210100
563099,1649,2434,1099,223943,210098
563155,1621,2429,1083,223933,210097
563210,1645,2454,1087,223933,210097
563266,1641,2455,1086,223933,210098
563321,1654,2465,1081,223934,210098
563376,1686,2429,1112,223999,210073
563432,1410,1862,1096,224163,209985
563487,1001,2072,987,224335,209911
563543,440,2264,721,224451,209890
563598,655,2341,865,224519,209890
563653,710,2385,724,224551,209920
563709,683,2386,291,224626,210000
563764,761,2506,474,224733,210093
563820,814,2572,503,224917,210226
563875,819,2647,707,225167,210413
563931,1014,2764,687,225439,210632
563986,1258,2747,649,225687,210840
564041,1620,2751,678,225837,210966
564097,1807,2782,651,225915,211033
564152,1945,2774,646,225941,211050
564208,1988,2730,603,225951,211065
564263,1991,2732,627,225941,211066
564319,2000,2759,628,225941,211066
564374,1992,2744,721,225941,211066
564429,1992,2756,724,225941,211066
564485,1992,2771,723,225941,211066
564540,1970,2759,744,225941,211066
564596,1962,2778,744,225941,211066
564651,1993,2752,723,225941,211066
564706,1968,2776,712,225941,211066
564762,2000,2745,709,225951,211066
564817,2058,2719,673,226003,211058
564873,2154,2591,849,226151,211011
564928,1488,2642,1282,226404,210919
564984,955,3002,1856,226565,210879
565039,727,3118,1922,226615,210879
565094,713,3093,1701,226615,210879
565150,684,3098,1711,226615,210879
565205,544,3054,1502,226616,210892
565261,269,3049,1397,226667,210948
565316,218,3083,2397,226848,211067
565371,320,3181,2337,227171,211273
565427,365,3275,2324,227533,211565
565482,414,3463,2329,227897,211920
565538,413,3507,2332,228262,212315
565593,423,3475,2361,228626,212734
565649,457,3260,2393,229011,213153
565704,587,3179,2518,229421,213562
565759,683,3185,2517,229813,213945
565815,933,3110,1394,230165,214289
565870,1183,3046,824,230473,214578
565926,1549,2914,578,230729,214807
565981,2154,2708,593,230897,214966
566037,2555,2668,635,230980,215038
566092,2654,2609,626,230985,215041
566147,2649,2593,624,230985,215041
566203,2678,2570,606,230988,215035
566258,2629,2546,795,231061,214992
566314,2088,2407,1110,231215,214893
566369,1299,2869,1637,231373,214795
566424,901,3062,2005,231481,214735
566480,353,2955,2397,231523,214730
566535,294,2924,2087,231553,214730
566591,292,2886,1868,231599,214730
566646,296,2820,1393,231641,214736
566702,293,2796,1163,231688,214769
566757,291,2797,1724,231807,214884
566812,294,2882,2662,231997,215088
566868,328,2976,2365,232256,215340
566923,344,2968,2329,232572,215649
566979,385,3107,2263,232923,215998
567034,488,3132,2223,233300,216348
567090,630,3204,2213,233704,216696
567145,908,1236,2170,234088,217041
567200,1162,1042,2198,234417,217348
567256,1668,793,2211,234645,217585
567311,1887,754,2225,234706,217670
567367,1968,811,2177,234715,217694
567422,1943,542,2150,234707,217701
567477,1918,421,2090,234671,217739
567533,1737,393,1895,234617,217845
567588,1161,619,1726,234578,218050
567644,31,1493,2503,234548,218287
567699,29,2167,2839,234549,218421
567755,30,2739,2825,234557,218478
567810,35,2787,2785,234557,218541
567865,25,2791,2675,234561,218595
567921,26,2867,2573,234565,218650
567976,28,2917,2512,234575,218669
568032,26,2931,2468,234592,218694
568087,327,2989,2358,234647,218755
568142,23,3116,1863,234763,218860
568198,32,1352,381,234930,219019
568253,27,864,724,235129,219214
568309,26,746,595,235333,219426
568364,27,696,507,235545,219632
568420,26,744,530,235755,219813
568475,51,372,554,235928,219960
568530,66,423,560,236046,220060
568586,86,506,562,236097,220103
568641,268,494,530,236107,220115
568697,97,489,556,236107,220115
568752,75,515,550,236107,220114
568807,97,470,552,236100,220107
568863,167,465,534,236087,220092
568918,36,477,616,236071,220071
568974,26,470,647,236064,220060
569029,39,482,712,236063,220058
569084,61,487,702,236063,220058
569140,43,505,690,236095,220050
569195,50,540,630,236181,220048
569251,50,669,676,236296,220044
569306,48,719,702,236497,220018
569362,61,694,920,236754,219982
569417,171,394,1330,237049,219935
569472,169,519,891,237282,219897
569528,169,364,800,237441,219870
569583,251,389,645,237562,219825
569639,906,416,1184,237615,219782
569694,1810,367,1612,237645,219766
569749,1446,478,1487,237698,219754
569805,515,419,1208,237747,219748
569860,564,415,1302,237816,219748
569916,591,387,938,237858,219748
569971,595,373,757,237858,219748
570027,564,417,870,237889,219748
570082,537,441,1088,237959,219760
570137,512,418,1012,238055,219818
570193,509,421,1091,238172,219933
570248,563,140,1398,238298,220082
570304,616,1272,2503,238434,220230
570359,632,3745,2740,238589,220382
570414,734,3730,1810,238756,220563
570470,805,3757,1559,238939,220773
570525,935,3720,507,239125,220983
570581,1083,3687,590,239293,221131
570636,1213,3616,572,239379,221184
570692,1207,3533,456,239386,221186
570747,1245,3514,463,239386,221186
570802,1212,3504,480,239386,221186
570858,1211,3528,480,239386,221186
570913,1205,3503,477,239386,221186
570969,1208,3529,480,239386,221186
571024,1210,3510,480,239386,221186
571079,1205,3530,476,239386,221186
571135,1213,3508,488,239386,221186
571190,1215,3541,507,239385,221186
571246,1212,3494,449,239383,221186
571301,1234,3497,481,239383,221183
571357,1212,3447,455,239409,221169
571412,1191,3277,1510,239441,221130
571467,1143,3085,1302,239463,221061
571523,1003,2486,1230,239500,220919
571578,686,2010,2676,239545,220760
571634,489,1635,1372,239609,220645
571689,293,1606,937,239661,220583
571745,243,1597,724,239677,220567
571800,263,1599,725,239677,220567
571855,297,1604,670,239677,220568
571911,267,1600,529,239677,220589
571966,316,1603,701,239696,220649
572022,318,1651,933,239786,220765
572077,377,1685,1464,239949,220922
572132,388,1795,3703,240186,221118
572188,321,2014,3344,240484,221353
572243,324,2118,3121,240816,221624
572299,369,2178,3078,241163,221922
572354,396,2279,3090,241527,222244
572410,486,2271,3154,241905,222582
572465,681,2290,3281,242271,222921
572520,804,845,3384,242619,223276
572576,1128,690,3388,242915,223591
572631,1422,645,3346,243139,223822
572687,1877,472,3289,243287,223948
572742,2019,442,3410,243325,223980
572797,2038,468,3435,243327,223980
572853,2034,470,3444,243327,223980
572908,2015,437,3382,243317,223980
572964,1984,436,3342,243290,224002
573019,1714,620,3171,243221,224162
573075,812,1678,2213,243071,224442
573130,562,1576,2528,242951,224692
573185,317,1015,2352,242957,224750
573241,323,650,2243,242958,224749
573296,339,663,2263,242961,224749
573352,269,615,2258,242964,224749
573407,295,593,2265,242992,224755
573462,268,596,2328,243055,224792
573518,203,1019,2341,243153,224870
573573,142,1575,2396,243280,224994
573629,122,1384,2395,243435,225160
573684,157,3122,2455,243623,225350
573740,221,3193,2482,243839,225582
573795,245,3150,2462,244084,225832
573850,244,3110,2532,244345,226103
573906,244,3045,2588,244622,226399
573961,248,3048,2551,244908,226720
574017,296,3026,2577,245190,227049
574072,319,3113,2489,245491,227378
574128,360,3179,2484,245811,227699
574183,365,3168,2464,246131,227999
574238,465,3132,2447,246428,228298
574294,510,3130,2468,246707,228570
574349,644,3133,2453,246974,228836
574405,731,1069,2510,247220,229070
574460,933,1088,2533,247431,229270
574516,1059,1079,2565,247590,229443
574571,1194,1061,2502,247698,229548
574626,1332,1061,2507,247763,229613
574682,1385,1069,2521,247781,229641
574737,1378,1068,2530,247781,229642
574793,1376,1067,2480,247781,229642
574848,1379,1065,2487,247781,229642
574903,1376,1069,2516,247781,229642
574959,1372,1109,2506,247781,229642
575014,1374,1060,2483,247781,229642
575070,1376,1070,2489,247781,229642
575125,1384,1068,2494,247781,229642
575181,1363,1072,2487,247781,229642
575236,1378,1069,2509,247781,229642
575291,1378,1067,2485,247781,229642
575347,1380,1067,2499,247781,229642
575402,1387,3031,2502,247781,229642
575458,1376,2539,2484,247781,229642
575513,1375,2057,2485,247781,229642
575568,1380,1826,2493,247781,229642
575624,1373,1847,2478,247781,229642
575679,1351,1847,2465,247781,229642
575735,1370,1781,2494,247781,229642
575790,1377,1742,2501,247781,229642
575846,1382,1721,2482,247781,229642
575901,1379,1732,2495,247781,229642
575956,1403,1728,2491,247781,229642
576012,1387,1726,2501,247781,229642
576067,1377,1652,2497,247781,229642
576123,1378,1649,2486,247781,229642
576178,1401,1624,2509,247781,229642
576233,1376,1604,2495,247781,229642
576289,1380,1590,2485,247781,229642
576344,1373,1621,2487,247781,229642
576400,1400,1603,2497,247781,229642
576455,1391,1613,2478,247781,229642
576511,1401,1599,2487,247781,229642
576566,1379,1602,2495,247781,229642
576621,1381,1603,2490,247781,229642
576677,1385,1611,2506,247781,229642
576732,1398,1602,2493,247781,229642
576788,1379,1593,2493,247781,229642
576843,1375,1599,2488,247781,229642
576898,1377,1598,2493,247781,229642
576954,1374,1597,2486,247781,229642
577009,1401,1600,2486,247781,229642
577065,1370,1601,2523,247781,229642
577120,1388,1611,2489,247781,229642
577176,1402,1592,2487,247781,229642
577231,1404,1595,2493,247781,229642
577286,1385,1584,2500,247781,229642
577342,1377,1599,2484,247781,229642
577397,1376,1577,2494,247781,229642
577453,1375,1600,2488,247781,229642
577508,1385,1616,2497,247781,229642
577563,1381,1589,2495,247781,229642
