ms,x,y,heading,flood,f,l,r,err,corr,pwmL,pwmR,encL,encR,event
66422,5,15,1,10,2501,2571,3061,0,0,73,97,52,90,WALL_STOP
66452,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
66456,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
66589,5,15,1,10,2630,2635,3147,0,0,0,0,0,0,WALL_STOP
66619,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
66623,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
66728,5,15,1,10,2636,2642,3162,0,0,0,0,0,0,WALL_STOP
66758,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
66762,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
66895,5,15,1,10,2641,2617,3153,0,0,0,0,0,0,WALL_STOP
66925,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
66929,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67034,5,15,1,10,2775,2199,2999,0,0,0,0,0,0,WALL_STOP
67064,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67068,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67201,5,15,1,10,2849,2584,2869,0,0,0,0,0,0,WALL_STOP
67231,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67235,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67340,5,15,1,10,2851,2592,2856,0,0,0,0,0,0,WALL_STOP
67370,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67375,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67507,5,15,1,10,2873,2591,2856,0,0,0,0,0,0,WALL_STOP
67538,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67542,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67647,5,15,1,10,2847,2597,2863,0,0,0,0,0,0,WALL_STOP
67682,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67686,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67819,5,15,1,10,2850,2577,2863,0,0,0,0,0,0,WALL_STOP
67849,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67853,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
67959,5,15,1,10,2832,2569,2864,0,0,0,0,0,0,WALL_STOP
67989,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
67994,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
68126,5,15,1,10,2832,2583,2868,0,0,0,0,0,0,WALL_STOP
68157,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
68161,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
68266,5,15,1,10,2557,2438,3058,0,0,0,0,0,0,WALL_STOP
68297,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
68301,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
68434,5,15,1,10,1742,2764,2245,519,43,173,87,0,0,MOVE
68536,5,15,1,10,2330,2583,999,1584,39,124,55,138,0,MOVE
68556,5,15,1,10,2523,2571,1161,0,0,124,55,172,0,WALL_STOP
68586,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
68593,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
68726,5,15,1,10,2443,1784,1097,687,-9,76,94,0,0,MOVE
68828,5,15,1,10,1792,2553,1034,1519,38,168,92,108,0,MOVE
68929,5,15,1,10,878,2908,1035,1873,46,176,84,332,0,MOVE
69030,5,15,1,10,736,2931,328,2603,50,180,80,530,0,MOVE
69106,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
69111,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
69243,5,15,1,10,737,2934,2329,605,-3,127,133,0,0,MOVE
69345,5,15,1,10,788,2906,2302,604,15,145,115,50,38,MOVE
69446,5,15,1,10,731,2951,752,2199,50,180,80,168,115,MOVE
69547,5,15,1,10,635,2908,323,2585,50,180,80,325,191,MOVE
69649,5,15,1,10,683,2817,917,1900,47,177,83,488,261,MOVE
69749,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
69752,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
69882,5,15,1,10,811,2475,964,1511,32,162,98,0,0,MOVE
69984,5,15,1,10,822,2478,941,1537,38,168,92,80,41,MOVE
70085,5,15,1,10,866,2261,936,1325,33,163,97,214,112,MOVE
70187,5,15,1,10,930,2126,1015,1111,27,157,103,366,201,MOVE
70290,5,15,1,10,957,1897,1059,838,20,150,110,524,304,MOVE
70376,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
70379,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
70510,5,15,1,10,1055,1718,1063,655,12,142,118,0,0,MOVE
70612,5,15,1,10,1072,1692,1083,609,15,145,115,66,50,MOVE
70713,5,15,1,10,1138,1380,1087,293,7,137,123,181,144,MOVE
70814,5,15,1,10,1260,1527,1088,439,10,140,120,316,262,MOVE
70915,5,15,1,10,1400,1868,1132,736,18,148,112,465,381,MOVE
71037,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
71039,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
71170,5,15,1,10,1642,2211,1161,1050,34,164,96,0,0,MOVE
71272,5,15,1,10,1665,2269,1161,1108,27,157,103,81,45,MOVE
71373,5,15,1,10,1709,2662,1161,1501,37,167,93,217,125,MOVE
71474,5,15,1,10,1783,3081,1187,1894,45,175,85,379,212,MOVE
71533,5,15,1,10,1753,3458,1183,2275,50,160,55,483,260,CRASH_L
71538,5,15,1,10,1715,3463,1183,2280,50,160,55,492,264,CRASH_L
71544,5,15,1,10,1711,3458,1185,2273,50,160,55,501,268,CRASH_L
71549,5,15,1,10,1711,3456,1186,2270,50,160,55,510,271,CRASH_L
71554,5,15,1,10,1713,3453,1186,2267,50,160,55,519,275,CRASH_L
71559,5,15,1,10,1714,3453,1160,2293,50,160,55,527,278,CRASH_L
71564,5,15,1,10,1714,3460,1139,2321,50,160,55,536,281,CRASH_L
71569,5,15,1,10,1671,3490,1133,2357,50,160,55,545,285,CRASH_L
71574,5,15,1,10,1667,3658,1133,2525,50,160,55,554,288,CRASH_L
71574,5,15,1,10,1667,3658,1133,2525,50,160,55,554,288,MOVE
71581,5,15,1,10,1658,3658,1133,2525,50,160,55,567,292,CRASH_L
71587,5,15,1,10,1645,3655,1134,2521,50,160,55,576,296,CRASH_L
71592,5,15,1,10,1642,3655,1135,2520,50,160,55,584,299,CRASH_L
71597,5,15,1,10,1642,3653,1136,2517,50,160,55,593,302,CRASH_L
71632,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
71634,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
71766,5,15,1,10,1424,3827,1002,2825,50,160,55,0,0,CRASH_L
71766,5,15,1,10,1424,3827,1002,2825,50,160,55,0,0,MOVE
71771,5,15,1,10,1423,3829,992,2837,50,160,55,1,0,CRASH_L
71776,5,15,1,10,1424,3829,992,2837,50,160,55,3,1,CRASH_L
71781,5,15,1,10,1429,3840,990,2850,50,160,55,7,1,CRASH_L
71786,5,15,1,10,1433,3840,993,2847,50,160,55,11,1,CRASH_L
71794,5,15,1,10,1429,3840,990,2850,50,160,55,16,2,CRASH_L
71799,5,15,1,10,1425,3822,991,2831,50,160,55,19,3,CRASH_L
71804,5,15,1,10,1424,3822,991,2831,50,160,55,23,4,CRASH_L
71809,5,15,1,10,1417,3822,992,2830,50,160,55,26,6,CRASH_L
71814,5,15,1,10,1406,3837,992,2845,50,160,55,29,8,CRASH_L
71819,5,15,1,10,1406,3837,989,2848,50,160,55,33,9,CRASH_L
71824,5,15,1,10,1399,3837,985,2852,50,160,55,37,10,CRASH_L
71830,5,15,1,10,1399,3837,985,2852,50,160,55,40,11,CRASH_L
71835,5,15,1,10,1396,3837,991,2846,50,160,55,45,12,CRASH_L
71840,5,15,1,10,1354,3826,991,2835,50,160,55,49,13,CRASH_L
71847,5,15,1,10,1353,3826,990,2836,50,160,55,57,15,CRASH_L
71852,5,15,1,10,1350,3826,903,2923,50,160,55,61,16,CRASH_L
71857,5,15,1,10,1318,3827,897,2930,50,160,55,66,18,CRASH_L
71863,5,15,1,10,1301,3842,891,2951,50,160,55,71,19,CRASH_L
71868,5,15,1,10,1299,3852,891,2961,50,160,55,77,20,CRASH_L
71868,5,15,1,10,1299,3852,891,2961,50,160,55,77,20,MOVE
71873,5,15,1,10,1259,3852,891,2961,50,160,55,83,22,CRASH_L
71878,5,15,1,10,1256,3850,891,2959,50,160,55,89,23,CRASH_L
71883,5,15,1,10,1256,3850,890,2960,50,160,55,95,25,CRASH_L
71888,5,15,1,10,1238,3850,802,3048,50,160,55,101,26,CRASH_L
71899,5,15,1,10,1235,3850,802,3048,50,160,55,114,30,CRASH_L
71905,5,15,1,10,1197,3853,802,3051,50,160,55,121,32,CRASH_L
71910,5,15,1,10,1192,3854,804,3050,50,160,55,127,34,CRASH_L
71915,5,15,1,10,1192,3853,795,3058,50,160,55,133,36,CRASH_L
71920,5,15,1,10,1285,3854,804,3050,50,160,55,141,38,CRASH_L
71925,5,15,1,10,1285,3852,804,3048,50,160,55,147,39,CRASH_L
71930,5,15,1,10,1285,3852,822,3030,50,160,55,154,41,CRASH_L
71935,5,15,1,10,1423,3852,822,3030,50,160,55,161,43,CRASH_L
71940,5,15,1,10,1424,3850,818,3032,50,160,55,169,44,CRASH_L
71945,5,15,1,10,1424,3848,814,3034,50,160,55,175,46,CRASH_L
71953,5,15,1,10,1424,3834,814,3020,50,160,55,187,49,CRASH_L
71958,5,15,1,10,1421,3829,816,3013,50,160,55,193,51,CRASH_L
71963,5,15,1,10,1419,3828,816,3012,50,160,55,201,53,CRASH_L
71968,5,15,1,10,1260,3827,816,3011,50,160,55,209,55,CRASH_L
71968,5,15,1,10,1260,3827,816,3011,50,160,55,209,55,MOVE
71973,5,15,1,10,1260,3827,896,2931,50,160,55,216,57,CRASH_L
71978,5,15,1,10,1260,3833,896,2937,50,160,55,223,59,CRASH_L
71983,5,15,1,10,1078,3833,891,2942,50,160,55,231,61,CRASH_L
71988,5,15,1,10,1078,3832,891,2941,50,160,55,238,63,CRASH_L
71993,5,15,1,10,1077,3818,891,2927,50,160,55,245,66,CRASH_L
72001,5,15,1,10,1077,3814,891,2923,50,160,55,257,68,CRASH_L
72006,5,15,1,10,883,3812,891,2921,50,160,55,265,71,CRASH_L
72011,5,15,1,10,878,3812,892,2920,50,160,55,272,73,CRASH_L
72016,5,15,1,10,590,3810,1012,2798,50,160,55,279,75,CRASH_L
72021,5,15,1,10,589,3806,1012,2794,50,160,55,286,78,CRASH_L
72026,5,15,1,10,585,3806,1012,2794,50,160,55,293,80,CRASH_L
72031,5,15,1,10,495,3801,1014,2787,50,160,55,301,83,CRASH_L
72036,5,15,1,10,489,3763,1014,2749,50,160,55,309,85,CRASH_L
72042,5,15,1,10,489,3759,1013,2746,50,160,55,317,87,CRASH_L
72047,5,15,1,10,247,3754,1013,2741,50,160,55,325,90,CRASH_L
72054,5,15,1,10,244,3753,1013,2740,50,160,55,335,93,CRASH_L
72059,5,15,1,10,247,3754,1066,2688,50,160,55,343,96,CRASH_L
72064,5,15,1,10,293,3753,1066,2687,50,160,55,351,98,CRASH_L
72069,5,15,1,10,293,3754,1063,2691,50,160,55,358,101,CRASH_L
72069,5,15,1,10,293,3754,1063,2691,50,160,55,358,101,MOVE
72074,5,15,1,10,295,3753,1060,2693,50,160,55,366,103,CRASH_L
72080,5,15,1,10,323,3731,1060,2671,50,160,55,373,106,CRASH_L
72085,5,15,1,10,328,3723,1061,2662,50,160,55,381,108,CRASH_L
72090,5,15,1,10,328,3723,1061,2662,50,160,55,389,110,CRASH_L
72095,5,15,1,10,295,3718,1074,2644,50,160,55,397,112,CRASH_L
72102,5,15,1,10,293,3716,1399,2317,48,160,55,409,116,CRASH_L
72108,5,15,1,10,295,3718,1406,2312,50,160,55,417,118,CRASH_L
72113,5,15,1,10,320,3715,1401,2314,50,160,55,424,121,CRASH_L
72118,5,15,1,10,320,3658,1405,2253,50,160,55,433,123,CRASH_L
72123,5,15,1,10,320,3657,1401,2256,50,160,55,440,126,CRASH_L
72128,5,15,1,10,345,3655,1401,2254,50,160,55,448,128,CRASH_L
72133,5,15,1,10,345,3650,1401,2249,50,160,55,455,130,CRASH_L
72138,5,15,1,10,348,3650,1585,2065,46,160,55,463,133,CRASH_L
72143,5,15,1,10,346,3651,1585,2066,50,160,55,471,135,CRASH_L
72148,5,15,1,10,350,3662,1597,2065,50,160,55,479,138,CRASH_L
72155,5,15,1,10,350,3651,1597,2054,50,160,55,491,141,CRASH_L
72161,5,15,1,10,350,3581,1597,1984,47,160,55,499,144,CRASH_L
72166,5,15,1,10,355,3581,1597,1984,49,160,55,507,146,CRASH_L
72171,5,15,1,10,359,3577,1584,1993,50,160,55,515,149,CRASH_L
72171,5,15,1,10,359,3577,1584,1993,50,160,55,515,149,MOVE
72176,5,15,1,10,368,3568,1584,1984,49,160,55,523,152,CRASH_L
72181,5,15,1,10,368,3567,1564,2003,50,160,55,531,154,CRASH_L
72186,5,15,1,10,365,3564,1564,2000,49,160,55,539,156,CRASH_L
72191,5,15,1,10,365,3564,1564,2000,50,160,55,547,159,CRASH_L
72196,5,15,1,10,366,3561,1561,2000,50,160,55,555,162,CRASH_L
72204,5,15,1,10,377,3508,1557,1951,47,160,55,567,165,CRASH_L
72209,5,15,1,10,392,3508,1557,1951,48,160,55,575,168,CRASH_L
72214,5,15,1,10,392,3505,1557,1948,48,160,55,583,170,CRASH_L
72219,5,15,1,10,391,3504,1556,1948,48,160,55,591,173,CRASH_L
72224,5,15,1,10,391,3504,1417,2087,50,160,55,599,176,CRASH_L
72259,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
72265,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
72399,5,15,1,10,417,3245,1160,2085,50,180,80,0,0,MOVE
72500,5,15,1,10,440,3181,1036,2145,50,180,80,87,35,MOVE
72602,5,15,1,10,344,2930,751,2179,50,180,80,242,98,MOVE
72703,5,15,1,10,844,2465,554,1911,43,173,87,423,173,MOVE
72804,5,15,1,10,859,2314,1041,1273,29,159,101,599,260,MOVE
72868,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
72873,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
73004,5,15,1,10,1029,736,1079,-343,-50,80,180,0,0,MOVE
73106,5,15,1,10,1051,700,1089,-389,-9,121,139,57,65,MOVE
73207,5,15,1,10,1130,774,1037,-263,-6,124,136,157,173,MOVE
73309,5,15,1,10,1266,792,899,-107,-2,128,132,281,299,MOVE
73410,5,15,1,10,1549,796,523,273,6,136,124,417,431,MOVE
73511,5,15,1,10,2038,765,553,212,5,90,80,559,556,MOVE
73613,5,15,1,10,2342,744,527,217,5,90,80,583,572,MOVE
73714,5,15,1,10,2348,743,529,214,5,90,80,583,572,MOVE
73815,5,15,1,10,2342,768,528,240,6,91,79,583,572,MOVE
73917,5,15,1,10,2344,745,527,218,5,90,80,583,572,MOVE
74021,5,15,1,10,2342,742,504,238,6,91,79,583,572,MOVE
74122,5,15,1,10,2343,746,527,219,5,90,80,583,572,MOVE
74224,5,15,1,10,2345,743,556,187,4,89,81,583,572,MOVE
74325,5,15,1,10,2341,740,528,212,5,90,80,583,572,MOVE
74426,5,15,1,10,2343,740,523,217,5,90,80,583,572,MOVE
74528,5,15,1,10,2346,744,2099,-1355,-33,55,118,583,583,MOVE
74593,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
74596,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
74726,5,15,1,10,2342,718,1500,-782,-14,71,99,0,0,MOVE
74828,5,15,1,10,2345,746,2873,-2127,-50,55,135,1,10,MOVE
74904,5,15,1,10,2525,749,3084,0,0,55,135,12,89,WALL_STOP
74934,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
74936,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
75067,5,15,1,10,3200,1013,3187,0,0,0,0,0,0,WALL_STOP
75101,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
75104,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
75207,5,15,1,10,1813,1184,3406,-2222,-50,55,160,0,0,CRASH_R
75208,5,15,1,10,1813,1184,3406,-2222,-50,55,160,0,0,MOVE
75213,5,15,1,10,1802,1190,3406,-2216,-50,55,160,0,1,CRASH_R
75218,5,15,1,10,1802,1190,3404,-2214,-50,55,160,0,2,CRASH_R
75309,5,15,1,10,1403,1206,1586,-380,-9,121,139,11,77,MOVE
75410,5,15,1,10,1236,1187,1230,-43,0,130,130,70,134,MOVE
75512,5,15,1,10,1327,1183,1844,-661,-19,111,149,169,235,MOVE
75613,5,15,1,10,1733,1208,1722,-514,-12,118,142,286,367,MOVE
75714,5,15,1,10,2351,1236,1609,-373,-9,76,94,353,480,MOVE
75816,5,15,1,10,2499,1209,1579,-370,-9,76,94,358,492,MOVE
75833,5,15,1,10,2503,1212,1577,0,0,76,94,358,492,WALL_STOP
75864,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
75867,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
75998,5,15,1,10,1886,1215,1629,-414,-11,119,141,0,0,MOVE
76100,5,15,1,10,716,1041,1014,27,1,131,129,33,-4,MOVE
76201,5,15,1,10,294,2238,940,1298,32,162,98,129,-4,MOVE
76292,5,15,1,10,27,3478,891,2587,50,160,55,258,25,CRASH_L
76297,5,15,1,10,27,3478,891,2587,50,160,55,266,28,CRASH_L
76302,5,15,1,10,26,3473,753,2720,50,160,55,274,30,CRASH_L
76302,5,15,1,10,26,3473,753,2720,50,160,55,274,30,MOVE
76307,5,15,1,10,27,3473,753,2720,50,160,55,282,33,CRASH_L
76312,5,15,1,10,26,3482,753,2729,50,160,55,290,36,CRASH_L
76321,5,15,1,10,27,3485,746,2739,50,160,55,304,41,CRASH_L
76326,5,15,1,10,26,3483,746,2737,50,160,55,312,44,CRASH_L
76331,5,15,1,10,26,3483,746,2737,50,160,55,320,47,CRASH_L
76402,5,15,1,10,493,3044,1084,1960,49,179,81,438,93,MOVE
76528,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
76532,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
76663,5,15,1,10,860,2039,1207,832,10,140,120,0,0,MOVE
76765,5,15,1,10,935,1961,1190,771,19,149,111,73,58,MOVE
76866,5,15,1,10,1137,1800,1138,662,16,146,114,201,152,MOVE
76968,5,15,1,10,1526,1560,1139,421,10,140,120,340,253,MOVE
77069,5,15,1,10,1974,1521,1128,393,9,94,76,484,370,MOVE
77160,5,15,1,10,2569,1136,1158,0,0,85,85,590,456,WALL_STOP
77193,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
77197,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
77328,5,15,1,10,2848,1141,1158,0,0,0,0,0,0,WALL_STOP
77359,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
77362,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
77467,5,15,1,10,2762,1114,1190,0,0,0,0,0,0,WALL_STOP
77497,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
77501,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
77637,5,15,1,10,1946,1524,1287,237,13,98,72,0,0,MOVE
77739,5,15,1,10,1968,1520,1303,217,5,90,80,13,22,MOVE
77840,5,15,1,10,2060,1549,2811,-1262,-32,55,117,42,59,MOVE
77850,5,15,1,10,2058,1554,3892,-2338,-50,55,160,45,65,CRASH_R
77856,5,15,1,10,2062,1554,3895,-2341,-50,55,160,46,68,CRASH_R
77861,5,15,1,10,2062,1552,3896,-2344,-50,55,160,48,72,CRASH_R
77866,5,15,1,10,2064,1552,3896,-2344,-50,55,160,50,76,CRASH_R
77871,5,15,1,10,2064,1557,3898,-2341,-50,55,160,51,79,CRASH_R
77880,5,15,1,10,2058,1581,3905,-2324,-50,55,160,54,87,CRASH_R
77885,5,15,1,10,2049,1581,3905,-2324,-50,55,160,55,91,CRASH_R
77890,5,15,1,10,2044,1586,3902,-2316,-50,55,160,58,96,CRASH_R
77895,5,15,1,10,2042,1575,3895,-2320,-50,55,160,59,101,CRASH_R
77900,5,15,1,10,1991,1576,3899,-2323,-50,55,160,60,106,CRASH_R
77905,5,15,1,10,1985,1576,3896,-2320,-50,55,160,60,112,CRASH_R
77911,5,15,1,10,1984,1576,3896,-2320,-50,55,160,60,119,CRASH_R
77916,5,15,1,10,1980,1575,3896,-2321,-50,55,160,61,126,CRASH_R
77921,5,15,1,10,1964,1541,3896,-2355,-50,55,160,60,132,CRASH_R
77926,5,15,1,10,1964,1539,3903,-2364,-50,55,160,60,138,CRASH_R
77933,5,15,1,10,1955,1523,3899,-2376,-50,55,160,60,148,CRASH_R
77938,5,15,1,10,1951,1523,3899,-2376,-50,55,160,60,154,CRASH_R
77944,5,15,1,10,1948,1521,3899,-2378,-50,55,160,60,159,CRASH_R
77944,5,15,1,10,1948,1521,3899,-2378,-50,55,160,60,159,MOVE
77949,5,15,1,10,1948,1521,3899,-2378,-50,55,160,60,165,CRASH_R
77954,5,15,1,10,1948,1518,3896,-2378,-50,55,160,60,171,CRASH_R
77959,5,15,1,10,1942,1507,3897,-2390,-50,55,160,60,176,CRASH_R
77964,5,15,1,10,1897,1505,3896,-2391,-50,55,160,60,181,CRASH_R
77969,5,15,1,10,1896,1501,3893,-2392,-50,55,160,60,187,CRASH_R
77974,5,15,1,10,1895,1501,3893,-2392,-50,55,160,60,191,CRASH_R
77981,5,15,1,10,1887,1501,3896,-2395,-50,55,160,60,198,CRASH_R
77987,5,15,1,10,1875,1502,3897,-2395,-50,55,160,60,203,CRASH_R
77992,5,15,1,10,1867,1501,3896,-2395,-50,55,160,60,207,CRASH_R
77997,5,15,1,10,1766,1502,3897,-2395,-50,55,160,60,210,CRASH_R
78002,5,15,1,10,1766,1538,3900,-2362,-50,55,160,60,214,CRASH_R
78007,5,15,1,10,1766,1538,3900,-2362,-50,55,160,60,218,CRASH_R
78012,5,15,1,10,1620,1528,3896,-2368,-50,55,160,60,223,CRASH_R
78017,5,15,1,10,1619,1528,3896,-2368,-50,55,160,60,227,CRASH_R
78022,5,15,1,10,1618,1527,3895,-2368,-50,55,160,60,233,CRASH_R
78027,5,15,1,10,1532,1527,3896,-2369,-50,55,160,60,239,CRASH_R
78035,5,15,1,10,1525,1527,3895,-2368,-50,55,160,60,247,CRASH_R
78040,5,15,1,10,1532,1531,3896,-2365,-50,55,160,60,253,CRASH_R
78045,5,15,1,10,2011,1644,3896,-2252,-50,55,160,60,260,CRASH_R
78045,5,15,1,10,2011,1644,3896,-2252,-50,55,160,60,260,MOVE
78050,5,15,1,10,2012,1644,3896,-2252,-50,55,160,60,267,CRASH_R
78055,5,15,1,10,2012,1643,3893,-2250,-50,55,160,60,274,CRASH_R
78060,5,15,1,10,2325,1643,3893,-2250,-50,55,160,60,282,CRASH_R
78065,5,15,1,10,2325,1652,3903,-2251,-50,55,160,60,289,CRASH_R
78071,5,15,1,10,2343,1652,3903,-2251,-50,55,160,60,297,CRASH_R
78076,5,15,1,10,2380,1648,3896,-2248,-50,55,160,60,304,CRASH_R
78083,5,15,1,10,2387,1648,3895,-2247,-50,55,160,60,315,CRASH_R
78088,5,15,1,10,2387,1797,3895,-2098,-47,55,160,60,322,CRASH_R
78093,5,15,1,10,2961,1799,3895,0,0,55,160,61,330,WALL_STOP
78123,5,15,1,10,0,0,0,0,0,0,0,0,0,CELL_DONE
78126,5,15,1,10,0,0,0,0,0,0,0,0,0,MOVE
78259,5,15,1,10,1784,1959,3880,-1921,-42,55,160,0,0,CRASH_R
78259,5,15,1,10,1784,1959,3880,-1921,-42,55,160,0,0,MOVE
78264,5,15,1,10,1784,1959,3874,-1915,-47,55,160,0,1,CRASH_R
78269,5,15,1,10,1830,1959,3872,-1913,-47,55,160,0,3,CRASH_R
78274,5,15,1,10,1830,1959,3870,-1911,-47,55,160,0,6,CRASH_R
78279,5,15,1,10,1826,1960,3872,-1912,-47,55,160,0,10,CRASH_R
78285,5,15,1,10,1769,1960,3868,-1908,-47,55,160,0,14,CRASH_R
78292,5,15,1,10,1761,1963,3870,-1907,-47,55,160,0,20,CRASH_R
78297,5,15,1,10,1757,1960,3870,-1910,-47,55,160,0,24,CRASH_R
78302,5,15,1,10,1693,1963,3872,-1909,-47,55,160,0,27,CRASH_R
78307,5,15,1,10,1691,1962,3872,-1910,-47,55,160,0,31,CRASH_R
78313,5,15,1,10,1690,1962,3869,-1907,-47,55,160,0,35,CRASH_R
78318,5,15,1,10,1631,1962,3869,-1907,-47,55,160,0,38,CRASH_R
78323,5,15,1,10,1615,1960,3873,-1913,-48,55,160,0,42,CRASH_R
78328,5,15,1,10,1615,1961,3873,-1912,-47,55,160,0,46,CRASH_R
78333,5,15,1,10,1584,1961,3872,-1911,-47,55,160,0,50,CRASH_R
78338,5,15,1,10,1583,1980,3872,-1892,-46,55,160,0,55,CRASH_R
78349,5,15,1,10,1583,1980,3872,-1892,-47,55,160,0,66,CRASH_R
78355,5,15,1,10,1409,1972,3870,-1898,-47,55,160,0,71,CRASH_R
78360,5,15,1,10,1397,1962,3870,-1908,-48,55,160,0,76,CRASH_R
78360,5,15,1,10,1397,1962,3870,-1908,-48,55,160,0,76,MOVE
78365,5,15,1,10,1261,1962,3859,-1897,-47,55,160,0,81,CRASH_R
78370,5,15,1,10,1259,1961,3857,-1896,-47,55,160,0,87,CRASH_R
78375,5,15,1,10,1254,1961,3857,-1896,-47,55,160,0,93,CRASH_R
78380,5,15,1,10,1173,2032,3866,-1834,-43,55,160,0,98,CRASH_R
78385,5,15,1,10,1165,2032,3866,-1834,-45,55,160,0,104,CRASH_R
78390,5,15,1,10,1155,2028,3863,-1835,-45,55,160,0,110,CRASH_R
78397,5,15,1,10,1113,2028,3861,-1833,-45,55,160,0,118,CRASH_R
78402,5,15,1,10,1097,2029,3856,-1827,-45,55,160,0,124,CRASH_R
78407,5,15,1,10,1095,2029,3856,-1827,-45,55,160,0,130,CRASH_R
78412,5,15,1,10,1056,2031,3854,-1823,-45,55,160,0,136,CRASH_R
78418,5,15,1,10,1056,2137,3859,-1722,-40,55,160,0,142,CRASH_R
78423,5,15,1,10,1051,2137,3865,-1728,-43,55,160,0,149,CRASH_R
78428,5,15,1,10,981,2123,3865,-1742,-43,55,160,0,155,CRASH_R
78433,5,15,1,10,981,2123,3865,-1742,-43,55,160,0,162,CRASH_R
78438,5,15,1,10,990,2131,3863,-1732,-43,55,160,0,169,CRASH_R
78443,5,15,1,10,1030,2131,3863,-1732,-43,55,160,0,175,CRASH_R
78450,5,15,1,10,1030,2131,3860,-1729,-43,55,160,0,185,CRASH_R
78456,5,15,1,10,1030,2131,3860,-1729,-43,55,160,0,192,CRASH_R
78461,5,15,1,10,1054,2224,3858,-1634,-38,55,160,0,199,CRASH_R
78461,5,15,1,10,1054,2224,3858,-1634,-38,55,160,0,199,MOVE
78466,5,15,1,10,1054,2224,3857,-1633,-40,55,160,0,205,CRASH_R
78471,5,15,1,10,1052,2221,3766,-1545,-35,55,160,0,211,CRASH_R
78476,5,15,1,10,917,2221,3766,-1545,-38,55,160,0,218,CRASH_R
78481,5,15,1,10,908,2219,3768,-1549,-38,55,160,0,225,CRASH_R
78486,5,15,1,10,908,2217,3768,-1551,-38,55,160,0,231,CRASH_R
78491,5,15,1,10,598,2217,3767,-1550,-38,55,160,0,238,CRASH_R
