ms,f,l,r,dF,dL,dR,err,corr,pwmL,pwmR,encL,encR,event
20922,1077,1721,3893,0,4,-1,-2172,-54,55,160,946,2366,CRASH_R
20922,1077,1721,3893,0,4,-1,-2172,-54,55,160,946,2366,RUN
20930,1077,1721,3893,0,0,0,-2172,-54,55,160,946,2376,CRASH_R
20938,1076,1719,3894,-1,-2,1,-2175,-54,55,160,946,2387,CRASH_R
20946,1078,1717,3894,2,-2,0,-2177,-54,55,160,946,2396,CRASH_R
20954,1106,1719,3895,28,2,1,-2176,-54,55,160,946,2406,CRASH_R
20962,1109,1717,3895,3,-2,0,-2178,-54,55,160,946,2416,CRASH_R
20972,1109,1723,3894,0,6,-1,-2171,-54,55,160,946,2429,CRASH_R
20980,1103,1728,3894,-6,5,0,-2166,-54,55,160,946,2439,CRASH_R
20988,1102,1728,3894,-1,0,0,-2166,-54,55,160,946,2448,CRASH_R
20996,1079,1728,3894,-23,0,0,-2166,-54,55,160,946,2458,CRASH_R
21005,1079,1728,3894,0,0,0,-2166,-54,55,160,946,2467,CRASH_R
21013,1100,1724,3893,21,-4,-1,-2169,-54,55,160,946,2477,CRASH_R
21048,1100,1722,3891,0,-2,-2,-2169,-54,55,160,946,2517,CRASH_R
21048,1100,1722,3891,0,-2,-2,-2169,-54,55,160,946,2517,RUN
21056,1100,1721,3893,0,-1,2,-2172,-54,55,160,946,2526,CRASH_R
21064,1097,1717,3893,-3,-4,0,-2176,-54,55,160,946,2536,CRASH_R
21075,1097,1717,3895,0,0,2,-2178,-54,55,160,946,2547,CRASH_R
21083,1087,1716,3893,-10,-1,-2,-2177,-54,55,160,946,2556,CRASH_R
21091,1087,1725,3893,0,9,0,-2168,-53,55,160,946,2565,CRASH_R
21099,1079,1717,3893,-8,-8,0,-2176,-54,55,160,946,2574,CRASH_R
21107,1078,1717,3893,-1,0,0,-2176,-54,55,160,946,2583,CRASH_R
21115,1078,1717,3894,0,0,1,-2177,-54,55,160,946,2592,CRASH_R
21123,1097,1720,3901,19,3,7,-2181,-54,55,160,946,2601,CRASH_R
21132,1104,1720,3901,7,0,0,-2181,-54,55,160,946,2611,CRASH_R
21140,1099,1697,3894,-5,-23,-7,-2197,-55,55,160,946,2620,CRASH_R
21175,1104,1697,3894,5,0,0,-2197,-54,55,160,946,2661,CRASH_R
21178,1104,1697,3894,5,0,0,-2197,-54,55,160,946,2664,RUN
21186,1105,1717,3894,1,20,0,-2177,-53,55,160,946,2673,CRASH_R
21194,1105,1717,3894,0,0,0,-2177,-54,55,160,946,2683,CRASH_R
21202,1099,1717,3894,-6,0,0,-2177,-54,55,160,946,2692,CRASH_R
21210,1084,1717,3895,-15,0,1,-2178,-54,55,160,946,2701,CRASH_R
21218,1084,1721,3895,0,4,0,-2174,-54,55,160,946,2710,CRASH_R
21226,1104,1721,3894,20,0,-1,-2173,-54,55,160,946,2719,CRASH_R
21234,1104,1717,3894,0,-4,0,-2177,-54,55,160,946,2727,CRASH_R
21242,1086,1717,3898,-18,0,4,-2181,-54,55,160,946,2736,CRASH_R
21250,1086,1718,3898,0,1,0,-2180,-54,55,160,946,2745,CRASH_R
21261,1100,1721,3892,14,3,-6,-2171,-54,55,160,946,2756,CRASH_R
21269,1103,1718,3892,3,-3,0,-2174,-54,55,160,946,2765,CRASH_R
21305,1101,1721,3894,-2,3,2,-2173,-54,55,160,946,2803,CRASH_R
21305,1101,1721,3894,-2,3,2,-2173,-54,55,160,946,2803,RUN
21313,1103,1718,3894,2,-3,0,-2176,-54,55,160,946,2812,CRASH_R
21321,1101,1718,3895,-2,0,1,-2177,-54,55,160,946,2821,CRASH_R
21329,1098,1718,3895,-3,0,0,-2177,-54,55,160,946,2829,CRASH_R
21337,1086,1718,3895,-12,0,0,-2177,-54,55,160,946,2838,CRASH_R
21345,1086,1721,3894,0,3,-1,-2173,-54,55,160,946,2847,CRASH_R
21353,1103,1718,3894,17,-3,0,-2176,-54,55,160,946,2856,CRASH_R
21364,1103,1712,3894,0,-6,0,-2182,-54,55,160,946,2868,CRASH_R
21372,1077,1712,3895,-26,0,1,-2183,-54,55,160,946,2877,CRASH_R
21380,1075,1713,3895,-2,1,0,-2182,-54,55,160,946,2886,CRASH_R
21388,1077,1719,3895,2,6,0,-2176,-54,55,160,946,2895,CRASH_R
21396,1099,1719,3894,22,0,-1,-2175,-54,55,160,946,2905,CRASH_R
21432,1099,1727,3906,0,8,12,-2179,-54,55,160,946,2947,CRASH_R
21432,1099,1727,3906,0,8,12,-2179,-54,55,160,946,2947,RUN
21440,1099,1716,3896,0,-11,-10,-2180,-54,55,160,946,2957,CRASH_R
21448,1101,1715,3896,2,-1,0,-2181,-54,55,160,946,2967,CRASH_R
21456,1104,1715,3895,3,0,-1,-2180,-54,55,160,946,2977,CRASH_R
21467,1101,1719,3895,-3,4,0,-2176,-54,55,160,946,2991,CRASH_R
21475,1100,1720,3893,-1,1,-2,-2173,-54,55,160,946,3001,CRASH_R
21483,1100,1723,3894,0,3,1,-2171,-54,55,160,946,3012,CRASH_R
21491,1102,1720,3894,2,-3,0,-2174,-54,55,160,946,3022,CRASH_R
21499,1110,1712,3894,8,-8,0,-2182,-54,55,160,946,3033,CRASH_R
21507,1102,1712,3891,-8,0,-3,-2179,-54,55,160,946,3043,CRASH_R
21515,1112,1721,3891,10,9,0,-2170,-53,55,160,946,3054,CRASH_R
21524,1102,1721,3892,-10,0,1,-2171,-54,55,160,946,3064,CRASH_R
21559,1104,1721,3894,2,0,2,-2173,-54,55,160,946,3114,CRASH_R
21559,1104,1721,3894,2,0,2,-2173,-54,55,160,946,3114,RUN
21574,1102,1713,3895,-2,-8,1,-2182,-54,55,160,946,3135,CRASH_R
21582,1104,1713,3895,2,0,0,-2182,-54,55,160,946,3145,CRASH_R
21590,1105,1713,3895,1,0,0,-2182,-54,55,160,946,3156,CRASH_R
21598,1105,1719,3893,0,6,-2,-2174,-54,55,160,946,3167,CRASH_R
21606,1101,1719,3894,-4,0,1,-2175,-54,55,160,946,3177,CRASH_R
21614,1101,1718,3894,0,-1,0,-2176,-54,55,160,946,3188,CRASH_R
21622,1105,1718,3899,4,0,5,-2181,-54,55,160,946,3198,CRASH_R
21630,1105,1718,3899,0,0,0,-2181,-54,55,160,946,3208,CRASH_R
21638,1101,1722,3894,-4,4,-5,-2172,-54,55,160,946,3218,CRASH_R
21647,1101,1718,3894,0,-4,0,-2176,-54,55,160,946,3228,CRASH_R
21657,1103,1719,3906,2,1,12,-2187,-55,55,160,946,3242,CRASH_R
21693,1105,1715,3906,2,-4,0,-2191,-54,55,160,946,3285,CRASH_R
21693,1105,1715,3906,2,-4,0,-2191,-54,55,160,946,3285,RUN
21701,1105,1717,3892,0,2,-14,-2175,-53,55,160,946,3294,CRASH_R
21709,1103,1715,3891,-2,-2,-1,-2176,-54,55,160,946,3303,CRASH_R
21717,1103,1717,3891,0,2,0,-2174,-54,55,160,946,3313,CRASH_R
21725,1103,1720,3889,0,3,-2,-2169,-54,55,160,946,3321,CRASH_R
21733,1103,1720,3891,0,0,2,-2171,-54,55,160,946,3331,CRASH_R
21741,1103,1720,3891,0,0,0,-2171,-54,55,160,946,3340,CRASH_R
21750,1096,1719,3891,-7,-1,0,-2172,-54,55,160,946,3348,CRASH_R
21760,1096,1720,3894,0,1,3,-2174,-54,55,160,946,3359,CRASH_R
21768,1076,1720,3894,-20,0,0,-2174,-54,55,160,946,3366,CRASH_R
21776,1075,1720,3894,-1,0,0,-2174,-54,55,160,946,3372,CRASH_R
21784,1057,1717,3895,-18,-3,1,-2178,-54,55,160,946,3378,CRASH_R
21820,1056,1717,3895,-1,0,0,-2178,-54,55,160,946,3408,CRASH_R
21820,1056,1717,3895,-1,0,0,-2178,-54,55,160,946,3408,RUN
21828,956,1723,3895,-100,6,0,-2172,-54,55,160,946,3415,CRASH_R
21836,895,1726,3895,-61,3,0,-2169,-54,55,160,946,3422,CRASH_R
21844,884,1740,3896,-11,14,1,-2156,-53,55,160,946,3430,CRASH_R
21852,835,1771,3896,-49,31,0,-2125,-51,55,160,946,3439,CRASH_R
21863,560,1772,3895,-275,1,-1,-2123,-53,55,160,946,3452,CRASH_R
21871,559,1772,3895,-1,0,0,-2123,-53,55,160,946,3463,CRASH_R
21879,319,1772,3894,-240,0,-1,-2122,-53,55,160,946,3475,CRASH_R
21887,319,1773,3895,0,1,1,-2122,-53,55,160,946,3489,CRASH_R
21895,341,1937,3893,22,164,-2,-1956,-39,55,160,946,3502,CRASH_R
21903,353,1937,3893,12,0,0,-1956,-48,55,160,946,3517,CRASH_R
21912,366,1934,3893,13,-3,0,-1959,-49,55,160,946,3532,CRASH_R
21947,367,1934,3892,1,0,-1,-1958,-48,55,160,946,3605,CRASH_R
21947,367,1934,3892,1,0,-1,-1958,-48,55,160,946,3605,RUN
21955,436,2218,3723,69,284,-169,-1505,-17,55,160,946,3622,CRASH_R
21966,439,2225,3722,3,7,-1,-1497,-37,55,160,946,3646,CRASH_R
22074,1687,993,2460,0,2,-1,-1467,-36,65,137,1026,3902,RUN
22207,35,1924,1260,0,5,284,664,1,131,129,1266,4129,RUN
22263,28,2337,3670,1,0,1877,-1333,-60,143,117,1384,4228,CRASH_R
22271,28,2505,3670,0,168,0,-1165,-20,55,160,1400,4244,CRASH_R
22279,29,2505,3664,1,0,-6,-1159,-28,55,160,1413,4261,CRASH_R
22287,30,2500,3658,1,-5,-6,-1158,-28,55,160,1424,4279,CRASH_R
22295,51,2500,3650,21,0,-8,-1150,-28,55,160,1434,4297,CRASH_R
22304,51,2515,3550,0,15,-100,-1035,-22,55,160,1443,4317,CRASH_R
22339,27,2660,3537,-24,145,-13,-877,-13,55,160,1473,4407,CRASH_R
22341,27,2660,3537,-24,145,-13,-877,-13,55,160,1475,4413,RUN
22398,38,2909,3125,0,101,-11,-216,0,150,170,1546,4571,CRASH_L
22466,67,2955,2887,5,43,-17,68,4,170,150,1659,4689,CRASH_L
22466,67,2955,2887,5,43,-17,68,4,160,55,1659,4689,RUN
22599,318,2927,2723,23,-11,3,204,4,170,150,1798,4834,RUN
22731,288,2787,2829,0,-4,8,-42,-1,169,170,2022,5041,RUN
22804,293,2722,2913,3,-4,46,-191,-7,167,170,2165,5179,CRASH_R
22864,277,2702,2921,0,-1,8,-219,-5,150,170,2276,5296,RUN
22996,346,2654,3018,4,-1,15,-364,-9,150,170,2515,5557,RUN
23128,366,2642,3009,0,6,0,-367,-8,150,170,2748,5813,RUN
23255,415,2651,2973,0,-29,0,-322,-8,150,170,2974,6057,RUN
23264,415,2651,3037,0,0,64,-386,-13,150,170,2988,6072,CRASH_R
23388,414,2706,3040,4,1,0,-334,-8,150,170,3203,6314,RUN
23520,464,2730,2937,4,2,0,-207,-5,150,170,3429,6568,RUN
23653,472,2819,2837,0,5,-6,-18,0,170,170,3666,6812,RUN
23785,514,2886,2762,-1,0,-13,124,3,170,167,3921,7063,RUN
23918,560,2933,2703,3,0,-14,230,6,170,150,4180,7310,RUN
24050,634,2887,2640,1,-2,-7,247,6,170,164,4436,7541,RUN
24183,736,2838,867,0,-9,0,1971,49,170,81,4692,7729,RUN
24315,885,2650,1587,1,-7,3,1063,26,156,104,4928,7877,RUN
24446,1007,2397,1469,7,-9,-7,928,23,153,107,5146,8029,RUN
24578,1126,2172,1333,0,-2,-20,839,21,151,109,5366,8183,RUN
24711,1351,1959,1281,18,-1,0,678,16,142,110,5582,8336,RUN
24843,1687,1673,1241,42,67,4,432,14,115,87,5770,8481,RUN
24976,1949,2136,1198,3,0,12,938,23,106,60,5917,8579,RUN
25108,2088,2338,1228,4,0,0,1110,27,103,55,6032,8643,RUN
25241,2201,2678,1257,1,0,0,1421,35,105,55,6138,8697,RUN
25273,2247,2902,1302,-4,98,-4,1600,45,104,55,6164,8711,CRASH_L
25321,2245,3069,1352,-1,160,0,1717,51,106,55,6208,8731,CRASH_L
25373,2245,3074,1383,14,0,25,1691,41,109,55,6258,8752,RUN
25384,2245,3191,1385,0,117,2,1806,51,109,55,6269,8757,CRASH_L
25400,2223,3347,1392,-12,140,4,1955,56,113,55,6284,8764,CRASH_L
25441,2249,3507,1422,23,150,-2,2085,60,117,55,6327,8782,CRASH_L
25449,2249,3507,1422,0,0,0,2085,52,160,55,6336,8785,CRASH_L
25457,2220,3505,1422,-29,-2,0,2083,52,160,55,6346,8789,CRASH_L
25465,2220,3500,1499,0,-5,77,2001,45,160,55,6356,8793,CRASH_L
25501,2213,3500,1499,-7,0,0,2001,50,160,55,6403,8808,CRASH_L
25501,2213,3500,1499,-7,0,0,2001,50,160,55,6403,8808,RUN
25509,2154,3627,1523,-59,127,24,2104,58,160,55,6414,8812,CRASH_L
25517,2141,3634,1524,-13,7,1,2110,52,160,55,6426,8816,CRASH_L
25527,2140,3738,1523,-1,104,-1,2215,60,160,55,6441,8820,CRASH_L
25535,2061,3738,1520,-79,0,-3,2218,55,160,55,6452,8824,CRASH_L
25543,2057,3733,1520,-4,-5,0,2213,55,160,55,6464,8828,CRASH_L
25552,1997,3732,1565,-60,-1,45,2167,51,160,55,6476,8831,CRASH_L
25560,1991,3732,1565,-6,0,0,2167,54,160,55,6488,8835,CRASH_L
25568,1947,3872,1562,-44,140,-3,2310,60,160,55,6500,8839,CRASH_L
25576,1945,3872,1560,-2,0,-2,2312,57,160,55,6512,8843,CRASH_L
25584,1910,3872,1560,-35,0,0,2312,57,160,55,6524,8847,CRASH_L
25592,1899,3874,1608,-11,2,48,2266,54,160,55,6536,8850,CRASH_L
25628,1855,3883,1615,-44,9,7,2268,56,160,55,6590,8868,CRASH_L
25630,1855,3883,1615,-44,9,7,2268,56,160,55,6593,8869,RUN
25638,1719,3898,1695,-136,15,80,2203,51,160,55,6606,8874,CRASH_L
25646,1667,3904,1715,-52,6,20,2189,54,160,55,6618,8878,CRASH_L
25654,1664,3898,1702,-3,-6,-13,2196,55,160,55,6630,8883,CRASH_L
25662,1640,3898,1702,-24,0,0,2196,54,160,55,6642,8887,CRASH_L
25671,1638,3897,1702,-2,-1,0,2195,54,160,55,6655,8891,CRASH_L
25679,1553,3897,1754,-85,0,52,2143,50,160,55,6668,8895,CRASH_L
25687,1552,3897,1754,-1,0,0,2143,53,160,55,6680,8899,CRASH_L
25695,1498,3897,1750,-54,0,-4,2147,53,160,55,6693,8903,CRASH_L
25703,1493,3897,1750,-5,0,0,2147,53,160,55,6706,8908,CRASH_L
25713,1461,3913,1753,-32,16,3,2160,54,160,55,6722,8913,CRASH_L
25721,1458,3913,1811,-3,0,58,2102,49,160,55,6734,8917,CRASH_L
25757,1380,3899,1834,-78,-14,23,2065,50,160,55,6791,8936,CRASH_L
25757,1380,3899,1834,-78,-14,23,2065,50,160,55,6791,8936,RUN
25765,1231,3898,1881,-149,-1,47,2017,47,160,55,6804,8940,CRASH_L
25773,1141,3897,1896,-90,-1,15,2001,49,160,55,6816,8945,CRASH_L
25781,1140,3897,1890,-1,0,-6,2007,50,160,55,6829,8949,CRASH_L
25789,1081,3897,1890,-59,0,0,2007,50,160,55,6842,8953,CRASH_L
25798,1081,3899,1890,0,2,0,2009,50,160,55,6854,8958,CRASH_L
25806,935,3899,1935,-146,0,45,1964,46,160,55,6866,8962,CRASH_L
25840,930,3897,1958,-5,-2,23,1939,47,160,55,6921,8980,CRASH_L
25848,610,3897,1987,-320,0,29,1910,46,160,55,6934,8984,CRASH_L
25884,464,3897,1998,-146,0,11,1899,47,160,55,6990,9003,CRASH_L
25884,464,3897,1998,-146,0,11,1899,47,160,55,6990,9003,RUN
25892,345,3896,2021,-119,-1,23,1875,46,160,55,7004,9007,CRASH_L
25900,344,3894,2032,-1,-2,11,1862,46,160,55,7016,9011,CRASH_L
25908,345,3894,2032,1,0,0,1862,46,160,55,7029,9016,CRASH_L
25916,488,3897,2032,143,3,0,1865,46,160,55,7042,9020,CRASH_L
25924,490,3897,2078,2,0,46,1819,42,160,55,7055,9025,CRASH_L
25932,513,3897,2084,23,0,6,1813,45,160,55,7068,9029,CRASH_L
25947,514,3896,2084,1,-1,0,1812,45,160,55,7092,9036,CRASH_L
25956,514,3884,2079,0,-12,-5,1805,44,160,55,7106,9041,CRASH_L
25964,523,3884,2079,9,0,0,1805,45,160,55,7119,9045,CRASH_L
25972,514,3887,2121,-9,3,42,1766,41,160,55,7132,9049,CRASH_L
25980,489,3887,2121,-25,0,0,1766,44,160,55,7145,9053,CRASH_L
26015,487,3854,2121,-2,-33,0,1733,42,160,55,7202,9072,CRASH_L
26015,487,3854,2121,-2,-33,0,1733,42,160,55,7202,9072,RUN
26023,483,3853,2202,-4,-1,81,1651,36,160,55,7215,9076,CRASH_L
26032,474,3802,2213,-9,-51,11,1589,37,160,55,7228,9080,CRASH_L
26040,466,3798,2216,-8,-4,3,1582,39,160,55,7241,9084,CRASH_L
26050,465,3798,2226,-1,0,10,1572,39,160,55,7258,9090,CRASH_L
26058,461,3794,2304,-4,-4,78,1490,32,160,55,7270,9094,CRASH_L
26066,442,3679,2304,-19,-115,0,1375,30,160,55,7284,9098,CRASH_L
26074,442,3671,2304,0,-8,0,1367,33,160,55,7296,9102,CRASH_L
26082,441,3671,2311,-1,0,7,1360,33,160,55,7308,9106,CRASH_L
26091,443,3675,2372,2,4,61,1303,29,160,55,7321,9111,CRASH_L
26099,441,3677,2372,-2,2,0,1305,32,160,55,7334,9115,CRASH_L
26107,438,3675,2372,-3,-2,0,1303,32,160,55,7346,9119,CRASH_L
26142,437,3565,2372,-1,-110,0,1193,26,160,55,7401,9139,CRASH_L
26142,437,3565,2372,-1,-110,0,1193,26,160,55,7401,9139,RUN
26269,411,3086,2537,0,-5,4,549,13,170,150,7614,9277,RUN
26402,465,2773,2754,0,-1,0,19,0,170,170,7864,9501,RUN
26466,487,2614,2955,15,0,59,-341,-11,163,170,7992,9629,CRASH_R
26534,486,2548,2959,0,0,0,-411,-10,150,170,8118,9763,RUN
26542,537,2480,3017,51,-68,58,-537,-18,150,170,8132,9779,CRASH_R
26550,540,2480,3068,3,0,51,-588,-17,55,160,8145,9795,CRASH_R
26599,561,2432,3147,0,2,80,-715,-22,150,170,8223,9890,CRASH_R
26667,583,2406,3153,0,0,0,-747,-18,150,170,8332,10019,RUN
26723,612,2382,3248,-18,0,53,-866,-24,150,170,8428,10128,CRASH_R
26799,681,2381,3256,10,0,-4,-875,-21,149,170,8554,10276,RUN
26926,764,2373,1493,0,-11,-4,880,21,151,109,8778,10500,RUN
27059,917,2208,1402,9,-58,0,806,18,148,112,9006,10679,RUN
27191,1047,2036,1252,15,-20,-6,784,19,149,111,9220,10840,RUN
27324,1247,1862,1158,56,-11,0,704,17,147,113,9430,10999,RUN
27456,1451,1713,1073,48,-5,-10,640,16,135,103,9634,11158,RUN
27589,1766,1549,938,7,0,0,611,15,110,80,9806,11295,RUN
27721,2027,2003,906,15,-49,9,1097,25,104,55,9943,11379,RUN
27853,2223,2316,1103,44,135,18,1213,37,106,55,10057,11440,RUN
27986,2323,2708,1159,5,6,3,1549,38,102,55,10154,11491,RUN
28034,2407,2968,1187,-14,147,0,1781,52,99,55,10189,11508,CRASH_L
28077,2440,3074,1211,5,95,3,1863,51,102,55,10222,11523,CRASH_L
28113,2453,3093,1220,13,19,9,1873,47,104,55,10256,11535,RUN
28121,2466,3199,1225,13,106,5,1974,54,104,55,10264,11539,CRASH_L
28153,2481,3395,1282,-8,186,-1,2113,60,104,55,10298,11553,CRASH_L
28161,2467,3407,1283,-14,12,1,2124,53,160,55,10307,11556,CRASH_L
28194,2453,3408,1303,-4,13,0,2105,53,109,55,10342,11570,CRASH_L
28202,2457,3543,1304,4,135,1,2239,60,160,55,10351,11574,CRASH_L
28210,2454,3544,1305,-3,1,1,2239,55,160,55,10360,11578,CRASH_L
28245,2457,3544,1355,3,0,50,2189,52,160,55,10404,11593,CRASH_L
28245,2457,3544,1355,3,0,50,2189,52,160,55,10404,11593,RUN
28256,2454,3715,1355,-3,171,0,2360,60,160,55,10420,11598,CRASH_L
28264,2459,3715,1355,5,0,0,2360,59,160,55,10430,11602,CRASH_L
28272,2454,3715,1353,-5,0,-2,2362,59,160,55,10442,11605,CRASH_L
28280,2423,3864,1353,-31,149,0,2511,60,160,55,10454,11609,CRASH_L
28288,2410,3866,1355,-13,2,2,2511,60,160,55,10466,11613,CRASH_L
28297,2408,3866,1357,-2,0,2,2509,60,160,55,10478,11617,CRASH_L
28305,2368,3861,1376,-40,-5,19,2485,60,160,55,10490,11621,CRASH_L
28313,2367,3861,1376,-1,0,0,2485,60,160,55,10502,11625,CRASH_L
28321,2347,3895,1376,-20,34,0,2519,60,160,55,10514,11629,CRASH_L
28329,2334,3896,1377,-13,1,1,2519,60,160,55,10526,11633,CRASH_L
28339,2298,3896,1378,-36,0,1,2518,60,160,55,10542,11639,CRASH_L
28375,2293,3896,1473,-5,0,95,2423,55,160,55,10598,11656,CRASH_L
28375,2293,3896,1473,-5,0,95,2423,55,160,55,10598,11656,RUN
28383,2196,3898,1522,-97,2,49,2376,56,160,55,10610,11660,CRASH_L
28391,2152,3899,1522,-44,1,0,2377,59,160,55,10622,11664,CRASH_L
28399,2150,3899,1519,-2,0,-3,2380,59,160,55,10636,11667,CRASH_L
28408,2063,3899,1516,-87,0,-3,2383,59,160,55,10648,11671,CRASH_L
28416,2061,3898,1516,-2,-1,0,2382,59,160,55,10660,11675,CRASH_L
28424,1991,3899,1561,-70,1,45,2338,56,160,55,10673,11679,CRASH_L
28432,1988,3899,1565,-3,0,4,2334,58,160,55,10686,11683,CRASH_L
28446,1973,3899,1561,-15,0,-4,2338,58,160,55,10709,11691,CRASH_L
28454,1902,3898,1551,-71,-1,-10,2347,58,160,55,10722,11695,CRASH_L
28462,1898,3897,1551,-4,-1,0,2346,58,160,55,10734,11699,CRASH_L
28470,1808,3897,1583,-90,0,32,2314,56,160,55,10748,11703,CRASH_L
28506,1805,3897,1586,-3,0,3,2311,57,160,55,10804,11721,CRASH_L
28506,1805,3897,1586,-3,0,3,2311,57,160,55,10804,11721,RUN
28514,1573,3899,1652,-232,2,66,2247,52,160,55,10817,11725,CRASH_L
28522,1573,3897,1652,0,-2,0,2245,56,160,55,10830,11729,CRASH_L
28530,1497,3898,1649,-76,1,-3,2249,56,160,55,10843,11734,CRASH_L
28538,1494,3897,1649,-3,-1,0,2248,56,160,55,10856,11738,CRASH_L
28549,1449,3898,1654,-45,1,5,2244,55,160,55,10874,11744,CRASH_L
28558,1441,3898,1671,-8,0,17,2227,55,160,55,10887,11749,CRASH_L
28566,1377,3898,1671,-64,0,0,2227,55,160,55,10900,11753,CRASH_L
28574,1377,3898,1679,0,0,8,2219,55,160,55,10913,11758,CRASH_L
28582,1383,3895,1691,6,-3,12,2204,54,160,55,10926,11762,CRASH_L
28590,1391,3899,1748,8,4,57,2151,50,160,55,10939,11767,CRASH_L
28598,1566,3898,1748,175,-1,0,2150,53,160,55,10951,11771,CRASH_L
28634,1566,3899,1748,0,1,0,2151,53,160,55,11008,11791,CRASH_L
28634,1566,3899,1748,0,1,0,2151,53,160,55,11008,11791,RUN
28642,1005,3899,1789,-561,0,41,2110,50,160,55,11022,11795,CRASH_L
28652,1005,3899,1789,0,0,0,2110,52,160,55,11039,11801,CRASH_L
28661,563,3895,1784,-442,-4,-5,2111,52,160,55,11052,11806,CRASH_L
28669,562,3895,1784,-1,0,0,2111,52,160,55,11066,11810,CRASH_L
28677,401,3898,1840,-161,3,56,2058,48,160,55,11079,11815,CRASH_L
28685,385,3898,1840,-16,0,0,2058,51,160,55,11092,11819,CRASH_L
28693,343,3897,1838,-42,-1,-2,2059,51,160,55,11106,11824,CRASH_L
28701,343,3897,1838,0,0,0,2059,51,160,55,11118,11828,CRASH_L
28709,344,3898,1851,1,1,13,2047,50,160,55,11132,11833,CRASH_L
28717,344,3898,1886,0,0,35,2012,48,160,55,11146,11837,CRASH_L
28725,323,3898,1886,-21,0,0,2012,50,160,55,11158,11842,CRASH_L
28764,323,3898,1886,0,0,0,2012,50,160,55,11223,11864,CRASH_L
28764,323,3898,1886,0,0,0,2012,50,160,55,11223,11864,RUN
28772,361,3897,1935,38,-1,49,1962,46,160,55,11237,11868,CRASH_L
28781,369,3896,1936,8,-1,1,1960,48,160,55,11251,11873,CRASH_L
28789,393,3896,1936,24,0,0,1960,49,160,55,11264,11877,CRASH_L
28797,393,3897,1950,0,1,14,1947,48,160,55,11278,11882,CRASH_L
28805,390,3898,2006,-3,1,56,1892,44,160,55,11292,11886,CRASH_L
28813,390,3897,2006,0,-1,0,1891,47,160,55,11305,11891,CRASH_L
28821,416,3898,2006,26,1,0,1892,47,160,55,11319,11895,CRASH_L
28829,417,3895,2006,1,-3,0,1889,47,160,55,11332,11900,CRASH_L
28839,440,3896,2007,23,1,1,1889,47,160,55,11350,11906,CRASH_L
28848,440,3896,2031,0,0,24,1865,45,160,55,11364,11910,CRASH_L
28856,439,3896,2032,-1,0,1,1864,46,160,55,11377,11915,CRASH_L
28891,439,3876,2032,0,-20,0,1844,45,160,55,11435,11935,CRASH_L
28892,439,3876,2032,0,-20,0,1844,45,160,55,11435,11935,RUN
28900,442,3873,2101,3,-3,69,1772,40,160,55,11448,11939,CRASH_L
28908,447,3787,2103,5,-86,2,1684,39,160,55,11461,11944,CRASH_L
28916,447,3781,2104,0,-6,1,1677,41,160,55,11474,11949,CRASH_L
28924,438,3778,2172,-9,-3,68,1606,36,160,55,11486,11953,CRASH_L
28932,435,3776,2172,-3,-2,0,1604,40,160,55,11499,11958,CRASH_L
28942,438,3769,2169,3,-7,-3,1600,39,160,55,11516,11964,CRASH_L
28951,466,3595,2169,28,-174,0,1426,30,160,55,11528,11969,CRASH_L
28959,468,3595,2169,2,0,0,1426,35,160,55,11541,11973,CRASH_L
28967,468,3592,2205,0,-3,36,1387,32,160,55,11554,11978,CRASH_L
28975,466,3592,2231,-2,0,26,1361,32,160,55,11567,11983,CRASH_L
28983,461,3587,2212,-5,-5,-19,1375,34,160,55,11579,11988,CRASH_L
29019,466,3400,2235,5,-187,23,1165,22,170,148,11634,12008,RUN
29151,465,2898,2375,25,-17,6,523,12,170,158,11843,12161,RUN
29284,486,2624,2557,-4,-10,3,67,1,170,169,12084,12377,RUN
29364,562,953,2831,26,-128,9,0,0,87,170,12207,12524,LEFT_OPEN
29736,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
30385,684,918,3445,684,918,3445,0,0,0,0,45,45,LEFT_OPEN
30805,0,0,0,0,0,0,0,0,0,0,0,0,TURN_L_OPEN
31891,0,0,0,0,0,0,0,0,0,0,0,0,TURN_STUCK
32015,274,3910,1385,274,3910,1385,2525,60,0,0,46,30,CRASH_L
32016,274,3910,1385,274,3910,1385,2525,60,160,55,46,30,RUN
32051,586,3910,1724,312,0,339,2186,36,160,55,79,51,CRASH_L
32059,586,3899,1724,0,-11,0,2175,54,160,55,88,55,CRASH_L
32067,586,3898,1724,0,-1,0,2174,54,160,55,97,60,CRASH_L
32076,586,3898,1724,0,0,0,2174,54,160,55,106,65,CRASH_L
32084,592,3898,1725,6,0,1,2173,54,160,55,116,69,CRASH_L
32092,610,3899,1749,18,1,24,2150,53,160,55,125,73,CRASH_L
32100,612,3898,1749,2,-1,0,2149,53,160,55,136,78,CRASH_L
32110,612,3898,1745,0,0,-4,2153,53,160,55,149,84,CRASH_L
32119,610,3895,1745,-2,-3,0,2150,53,160,55,160,89,CRASH_L
32119,610,3895,1745,-2,-3,0,2150,53,160,55,160,89,RUN
32127,610,3895,1755,0,0,10,2140,53,160,55,171,93,CRASH_L
32135,610,3897,1772,0,2,17,2125,52,160,55,182,98,CRASH_L
32143,610,3897,1772,0,0,0,2125,53,160,55,192,102,CRASH_L
32178,610,3897,1772,0,0,0,2125,53,160,55,242,121,CRASH_L
